Review_ID,App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,App_ID
6512,"amazon kindle",nan,Neutral,NULL,NULL,144
6513,"amazon prime video",nan,Neutral,NULL,NULL,723
6514,"amazon prime video",nan,Neutral,NULL,NULL,723
6515,"amazon prime video",nan,Neutral,NULL,NULL,723
6516,"amazon prime video",nan,Neutral,NULL,NULL,723
6517,"amazon prime video","The works amazingly. It reliable decides watch movie TV show. I problems ever since I started using it. Amazon great job developers. I would recommend anyone enjoy kinds movies TV.",Positive,0.6,0.716667,723
6518,"amazon prime video",nan,Neutral,NULL,NULL,723
6519,"amazon prime video",nan,Neutral,NULL,NULL,723
6520,"amazon prime video",nan,Neutral,NULL,NULL,723
6521,"amazon prime video",nan,Neutral,NULL,NULL,723
6522,"amazon prime video",nan,Neutral,NULL,NULL,723
6523,"amazon prime video",nan,Neutral,NULL,NULL,723
6524,"amazon prime video",nan,Neutral,NULL,NULL,723
6525,"amazon prime video",nan,Neutral,NULL,NULL,723
6526,"amazon prime video",nan,Neutral,NULL,NULL,723
6527,"amazon prime video","Great service, mainly browsing fire stick actual watching, never issue. When buying titles I prefer sometimes issues entering pin phone",Positive,0.322222,0.394444,723
6528,"amazon prime video",nan,Neutral,NULL,NULL,723
6529,"amazon prime video",nan,Neutral,NULL,NULL,723
6530,"amazon prime video",nan,Neutral,NULL,NULL,723
6531,"amazon prime video",nan,Neutral,NULL,NULL,723
6532,"amazon prime video",nan,Neutral,NULL,NULL,723
6533,"amazon prime video",nan,Neutral,NULL,NULL,723
6534,"amazon prime video",nan,Neutral,NULL,NULL,723
6535,"amazon prime video",nan,Neutral,NULL,NULL,723
6536,"amazon prime video",nan,Neutral,NULL,NULL,723
6537,"amazon prime video",nan,Neutral,NULL,NULL,723
6538,"amazon prime video",nan,Neutral,NULL,NULL,723
6539,"amazon prime video",nan,Neutral,NULL,NULL,723
6540,"amazon prime video",nan,Neutral,NULL,NULL,723
6541,"amazon prime video",nan,Neutral,NULL,NULL,723
6542,"amazon prime video",nan,Neutral,NULL,NULL,723
6543,"amazon prime video",nan,Neutral,NULL,NULL,723
6544,"amazon prime video",nan,Neutral,NULL,NULL,723
6545,"amazon prime video",nan,Neutral,NULL,NULL,723
6546,"amazon prime video",nan,Neutral,NULL,NULL,723
6547,"amazon prime video",nan,Neutral,NULL,NULL,723
6548,"amazon prime video",nan,Neutral,NULL,NULL,723
6549,"amazon prime video",nan,Neutral,NULL,NULL,723
6550,"amazon prime video",nan,Neutral,NULL,NULL,723
6551,"amazon prime video",nan,Neutral,NULL,NULL,723
6552,"amazon prime video",nan,Neutral,NULL,NULL,723
6553,"amazon shopping",nan,Neutral,NULL,NULL,2092
6554,"amazon shopping",nan,Neutral,NULL,NULL,2092
6555,"amazon shopping",nan,Neutral,NULL,NULL,2092
6556,"amazon shopping",nan,Neutral,NULL,NULL,2092
6557,"amazon shopping",nan,Neutral,NULL,NULL,2092
6558,"amazon shopping",nan,Neutral,NULL,NULL,2092
6559,"amazon shopping",nan,Neutral,NULL,NULL,2092
6560,"amazon shopping",nan,Neutral,NULL,NULL,2092
6561,"amazon shopping",nan,Neutral,NULL,NULL,2092
6562,"amazon shopping",nan,Neutral,NULL,NULL,2092
6563,"amazon shopping",nan,Neutral,NULL,NULL,2092
6564,"amazon shopping",nan,Neutral,NULL,NULL,2092
6565,"amazon shopping",nan,Neutral,NULL,NULL,2092
6566,"amazon shopping",nan,Neutral,NULL,NULL,2092
6567,"amazon shopping",nan,Neutral,NULL,NULL,2092
6568,"amazon shopping",nan,Neutral,NULL,NULL,2092
6569,"amazon shopping",nan,Neutral,NULL,NULL,2092
6570,"amazon shopping",nan,Neutral,NULL,NULL,2092
6571,"amazon shopping",nan,Neutral,NULL,NULL,2092
6572,"amazon shopping",nan,Neutral,NULL,NULL,2092
6573,"amazon shopping",nan,Neutral,NULL,NULL,2092
6574,"amazon shopping",nan,Neutral,NULL,NULL,2092
6575,"amazon shopping",nan,Neutral,NULL,NULL,2092
6576,"amazon shopping",nan,Neutral,NULL,NULL,2092
6577,"amazon shopping",nan,Neutral,NULL,NULL,2092
6578,"amazon shopping",nan,Neutral,NULL,NULL,2092
6579,"amazon shopping",nan,Neutral,NULL,NULL,2092
6580,"amazon shopping",nan,Neutral,NULL,NULL,2092
6581,"amazon shopping",nan,Neutral,NULL,NULL,2092
6582,"amazon shopping",nan,Neutral,NULL,NULL,2092
6583,"amazon shopping",nan,Neutral,NULL,NULL,2092
6584,"amazon shopping",nan,Neutral,NULL,NULL,2092
6585,"amazon shopping",nan,Neutral,NULL,NULL,2092
6586,"amazon shopping",nan,Neutral,NULL,NULL,2092
6587,"amazon shopping",nan,Neutral,NULL,NULL,2092
6588,"amazon shopping",nan,Neutral,NULL,NULL,2092
6589,"amazon shopping",nan,Neutral,NULL,NULL,2092
6590,"amazon shopping",nan,Neutral,NULL,NULL,2092
6591,"amazon shopping",nan,Neutral,NULL,NULL,2092
6592,"amazon shopping",nan,Neutral,NULL,NULL,2092
6593,"amazon shopping",nan,Neutral,NULL,NULL,2092
6594,"amazon shopping",nan,Neutral,NULL,NULL,2092
6595,"amazon shopping",nan,Neutral,NULL,NULL,2092
6596,"amazon shopping",nan,Neutral,NULL,NULL,2092
6597,"amazon shopping",nan,Neutral,NULL,NULL,2092
6598,"amazon shopping",nan,Neutral,NULL,NULL,2092
6599,"amazon shopping",nan,Neutral,NULL,NULL,2092
6600,"amazon shopping",nan,Neutral,NULL,NULL,2092
6601,"amazon shopping",nan,Neutral,NULL,NULL,2092
6602,"amazon shopping",nan,Neutral,NULL,NULL,2092
6603,"amazon shopping",nan,Neutral,NULL,NULL,2092
6604,"amazon shopping",nan,Neutral,NULL,NULL,2092
6605,"amazon shopping",nan,Neutral,NULL,NULL,2092
6606,"amazon shopping",nan,Neutral,NULL,NULL,2092
6607,"amazon shopping",nan,Neutral,NULL,NULL,2092
6608,"amazon shopping",nan,Neutral,NULL,NULL,2092
6609,"amazon shopping",nan,Neutral,NULL,NULL,2092
6610,"amazon shopping",nan,Neutral,NULL,NULL,2092
6611,"amazon shopping",nan,Neutral,NULL,NULL,2092
6612,"amazon shopping",nan,Neutral,NULL,NULL,2092
6613,"amazon shopping",nan,Neutral,NULL,NULL,2092
6614,"amazon shopping",nan,Neutral,NULL,NULL,2092
6615,"amazon shopping",nan,Neutral,NULL,NULL,2092
6616,"amazon shopping",nan,Neutral,NULL,NULL,2092
6617,"amazon shopping",nan,Neutral,NULL,NULL,2092
6618,"amazon shopping",nan,Neutral,NULL,NULL,2092
6619,"amazon shopping",nan,Neutral,NULL,NULL,2092
6620,"amazon shopping",nan,Neutral,NULL,NULL,2092
6621,"amazon shopping",nan,Neutral,NULL,NULL,2092
6622,"amazon shopping",nan,Neutral,NULL,NULL,2092
6623,"amazon shopping",nan,Neutral,NULL,NULL,2092
6624,"amazon shopping",nan,Neutral,NULL,NULL,2092
6625,"amazon shopping",nan,Neutral,NULL,NULL,2092
6626,"amazon shopping",nan,Neutral,NULL,NULL,2092
6627,"amazon shopping",nan,Neutral,NULL,NULL,2092
6628,"amazon shopping",nan,Neutral,NULL,NULL,2092
6629,"amazon shopping",nan,Neutral,NULL,NULL,2092
6630,"amazon shopping",nan,Neutral,NULL,NULL,2092
6631,"amazon shopping","Terrible change way switch wishlists. When scrolling list, delay link appears top screen change different list.",Negative,-0.166667,0.7,2092
6632,"amazon shopping",nan,Neutral,NULL,NULL,2092
6633,"amazon shopping",nan,Neutral,NULL,NULL,2092
6634,"amazon shopping",nan,Neutral,NULL,NULL,2092
6635,"amazon shopping",nan,Neutral,NULL,NULL,2092
6636,"amazon shopping",nan,Neutral,NULL,NULL,2092
6637,"amazon shopping",nan,Neutral,NULL,NULL,2092
6638,"amazon shopping",nan,Neutral,NULL,NULL,2092
6639,"amazon shopping",nan,Neutral,NULL,NULL,2092
6640,"amazon shopping",nan,Neutral,NULL,NULL,2092
6641,"amazon shopping",nan,Neutral,NULL,NULL,2092
6642,"amazon shopping","Completely useless. They changed triple price, today without I ordered anything, take money account. Every careful shop.",Negative,-0.3,0.6,2092
6643,"amazon shopping","Hey, Jeff Bezos, employees living cars feeling suicidal poor work conditions written meet unrealistic productivity demands even much speak employees. All while, living mansion plan build rocketships billions make profits instead making sure employees well taken care of. How feel that? Do feel good yourself?",Positive,0.1,0.657778,2092
6644,"amazon shopping","Good app, keeps supposed to. Error messages dog photos, even reinstalling rebooting phone. Fix Amazon, I'll order I'm computer keyboard. This probably save lot money!",Positive,0.875,0.6,2092
6645,"amazon shopping",nan,Neutral,NULL,NULL,2092
6646,"amazon shopping","This actually looking dogs error messages underneath them, that's I ever see matter I search I go. Download like looking dogs, shop Amazon, stick browser.",Neutral,NULL,0.1,2092
6647,"amazon shopping","Amazon stretched thin? The slow hell. Click item device takes sweet time load. Not internet (300mb/s)",Negative,-0.1,0.475,2092
6648,"amazon shopping",nan,Neutral,NULL,NULL,2092
6649,"amazon shopping",nan,Neutral,NULL,NULL,2092
6650,"amazon shopping","Once unnecessary permissions disabled, mostly good app, annoying. Often times I'm trying add something list, respond. I know phone I malfunctions way. ----Wondering work properly I disabled permissions Amazon requesting???",Negative,-0.18,0.6,2092
6651,"amazon shopping","Always slow painful use, I feel back days dial up! I never problem phone tablet app. The store great!",Neutral,NULL,0.5125,2092
6652,"amazon shopping",nan,Neutral,NULL,NULL,2092
6653,"amazon shopping",nan,Neutral,NULL,NULL,2092
6654,"amazon shopping",nan,Neutral,NULL,NULL,2092
6655,"amazon shopping",nan,Neutral,NULL,NULL,2092
6656,"amazon shopping","Why Apple's supports long press shortcuts not? It always seems like Apple's always step ahead. You easily add long press common actions like today's deals, wish list, etc.",Positive,0.00833333,0.533333,2092
6657,"amazon shopping","The home page sloppy otherwise connects many Amazon prime endless supply everything. Even movies. Amazon Video.",Negative,-0.0138889,0.666667,2092
6658,"amazon shopping","Would 5 stars I restart phone occasion open app. It's I issues terms trying open.",Neutral,NULL,0.5,2092
6659,"amazon shopping","Terrible change way switch wishlists. When scrolling list, delay link appears top screen change different list.",Negative,-0.166667,0.7,2092
6660,"amazon shopping","The update awful!! Worked great update. Now even fit screen. It's big keeps freezing.",Positive,0.05,0.5625,2092
6661,"amazon shopping","LOVE THE LOVE AMAZON DETAIL PRODUCT DESCRIPTION EXALENT YOU READ PRODUCT SUPPOSE TO BE ! .... A -Z REFUND BUYERS PROTECTION !.... I CAN ( GO .. ON & ON ABOUT GREAT THINGS ABOUT APP... FIVE STAR'S ******** APP... LOVE AMAZON ....kevin h",Positive,0.645312,0.6375,2092
6662,"amazon shopping",nan,Neutral,NULL,NULL,2092
6663,"amazon shopping",nan,Neutral,NULL,NULL,2092
6664,"amazon shopping","Please, stop full page ad Prime whenever I open app. It starting get annoying.",Negative,-0.1125,0.5125,2092
6665,"amazon shopping","As recently, keeps crashing every while, disruptive shopping experience. Please fix asap.",Neutral,NULL,0.25,2092
6666,"amazon shopping","Doesn't option deactivate notifications. Do make mistake looking product Amazon--you continuously bombarded messages reminding buy.",Neutral,NULL,NULL,2092
6667,"amazon shopping",nan,Neutral,NULL,NULL,2092
6668,"amazon shopping","The provides comparisons top-rated best selling lowest price items looking for.",Positive,1,0.3,2092
6669,"amazon shopping","I know latest update did. Now I can't open all.",Positive,0.25,0.7,2092
6670,"amazon shopping",nan,Neutral,NULL,NULL,2092
6671,"amazon shopping",nan,Neutral,NULL,NULL,2092
6672,"amazon shopping",nan,Neutral,NULL,NULL,2092
6673,"amazon shopping",nan,Neutral,NULL,NULL,2092
6674,"amazon shopping","I used much. But thank service.",Positive,0.2,0.2,2092
6675,"amazon shopping",nan,Neutral,NULL,NULL,2092
6676,"amazon shopping",nan,Neutral,NULL,NULL,2092
6677,"amazon shopping","Crashes trying look today's deals.",Neutral,NULL,NULL,2092
6678,"amazon shopping",nan,Neutral,NULL,NULL,2092
6679,"amazon shopping",nan,Neutral,NULL,NULL,2092
6680,"amazon shopping","Always crashes trying checkout Useless",Negative,-0.5,0.2,2092
6681,"amazon shopping",nan,Neutral,NULL,NULL,2092
6682,"amazon shopping",nan,Neutral,NULL,NULL,2092
6683,"amazon shopping",nan,Neutral,NULL,NULL,2092
6684,"amazon shopping","There literally way sign log another account. I uninstalling, I log way.",Neutral,NULL,NULL,2092
6685,"amazon shopping",nan,Neutral,NULL,NULL,2092
6686,"amazon shopping",nan,Neutral,NULL,NULL,2092
6687,"amazon shopping",nan,Neutral,NULL,NULL,2092
6688,"amazon shopping",nan,Neutral,NULL,NULL,2092
6689,"amazon shopping","It wonderful app. I love I say.",Positive,0.75,0.8,2092
6690,"amazon shopping","Glitchy slow. Clunky unoptimized... This ridiculous.",Negative,-0.316667,0.7,2092
6691,"amazon shopping","It lags lot, slow loading",Negative,-0.3,0.4,2092
6692,"amazon shopping","LG V30 8.0.0 LOVE THIS",Positive,0.5,0.6,2092
6693,"amazon shopping",nan,Neutral,NULL,NULL,2092
6694,"amazon shopping",nan,Neutral,NULL,NULL,2092
6695,"amazon shopping",nan,Neutral,NULL,NULL,2092
6696,"amazon shopping","I think good",Positive,0.7,0.6,2092
6697,"amazon shopping","Just like desktop site. Easy navigate quickly make purchases.",Positive,0.383333,0.666667,2092
6698,"amazon shopping",nan,Neutral,NULL,NULL,2092
6699,"amazon shopping",nan,Neutral,NULL,NULL,2092
6700,"amazon shopping","It's worth wait get want. And lower price amazon ,than stores",Positive,0.3,0.1,2092
6701,"amazon shopping",nan,Neutral,NULL,NULL,2092
6702,"amazon shopping","Good good",Positive,0.7,0.6,2092
6703,"amazon shopping",nan,Neutral,NULL,NULL,2092
6704,"amazon shopping",nan,Neutral,NULL,NULL,2092
6705,"amazon shopping","I try gets trouble",Negative,-0.2,0.2,2092
6706,"amazon shopping","Great place shop!",Positive,1,0.75,2092
6707,"amazon shopping",nan,Neutral,NULL,NULL,2092
6708,"amazon shopping",nan,Neutral,NULL,NULL,2092
6709,"amazon shopping",nan,Neutral,NULL,NULL,2092
6710,"amazon shopping","♡ Amazon",Neutral,NULL,NULL,2092
6711,"amazon shopping",Awesome,Positive,1,1,2092
6712,"amazon shopping","Cheap deals",Positive,0.4,0.7,2092
6713,"amazon shopping",Fortnight,Neutral,NULL,NULL,2092
6714,"amazon shopping",nan,Neutral,NULL,NULL,2092
6715,"amazon shopping","I love amazon!!",Positive,0.78125,0.6,2092
6716,"amazon shopping",love,Positive,0.5,0.6,2092
6717,"amazon shopping",Love,Positive,0.5,0.6,2092
6718,"amazon shopping",nan,Neutral,NULL,NULL,2092
6719,"amazon shopping",Yesaaaaaaas,Neutral,NULL,NULL,2092
6720,"amazon shopping",nan,Neutral,NULL,NULL,2092
6721,"amazon shopping",nan,Neutral,NULL,NULL,2092
6722,"amazon shopping",nan,Neutral,NULL,NULL,2092
6723,"amazon shopping",nan,Neutral,NULL,NULL,2092
6724,"amazon shopping",nan,Neutral,NULL,NULL,2092
6725,"amazon shopping","-OH Something went wrong end". Can buy anything anymore useless app, I going cancel Amazon PRIME Subscription. Not Amazon hire completely useless unknown Delivery companies hand packages complete strangers, never seen again, Amazon utterly USELESS. Not worth frustration",Negative,-0.307143,0.371429,2092
6726,"amazon shopping",nan,Neutral,NULL,NULL,2092
6727,"amazon shopping","Fix shopping list scroll- saved later items. Such easy fix guys rich af. It takes day half go saved items never works right. I end going online works much better",Positive,0.203912,0.469388,2092
6728,"amazon shopping",nan,Neutral,NULL,NULL,2092
6729,"amazon shopping",nan,Neutral,NULL,NULL,2092
6730,"amazon shopping","The last updates turned nightmare. It takes forever load especially images. I several different lists I always set particularly keeps changing different everytime I visit app. It's frustrating annoying. You think company makes billions dollars every year would know create better app.",Negative,-0.0592593,0.544444,2092
6731,"amazon shopping","I like I really yes cheaper stores expensive applications like wish eBay, geek another. Seems like products money Amazon. Which ashame I would love place (Amazon) place I go shopping..",Positive,0.0666667,0.5,2092
6732,"amazon shopping",nan,Neutral,NULL,NULL,2092
6733,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6734,"amazon for tablets","Has great deals amazing deals items would normally spend lot money on. although, ordering items items might show promised.",Positive,0.516667,0.766667,2082
6735,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6736,"amazon for tablets","This product 100% Android compatible. Is compatible Chromecast. I guess done buy Amazon products like fire stick. Because incompatibility 20% rate hike, I plan get rid prime.",Neutral,NULL,NULL,2082
6737,"amazon for tablets","What waste time. You update (at last) bother include Australian store. You've included Australia phone app, tablet? Update: Another update still Australian store. Update 2: Still Australian store! Update 3: Still Australian store. Update 4: Still Australian store. Update 5: Still Australian store. Update 6: Still Australian store. Update 7: Still Australian store! Update 8: Still Australian store! Update 9: Still Australian store. Update 10: Still Australian store. Update 11: Still Australian store. Pathetic!",Negative,-0.08,0.0711111,2082
6738,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6739,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6740,"amazon for tablets","Having trouble logging account. Says I prime member",Negative,-0.2,0.2,2082
6741,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6742,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6743,"amazon for tablets","When comes crossdressing clothing, Amazon sucks dept",Negative,-0.3,0.3,2082
6744,"amazon for tablets","Won't even open latest update.",Positive,0.25,0.7,2082
6745,"amazon for tablets","Another great decent company continue offer quality products.",Positive,0.483333,0.708333,2082
6746,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6747,"amazon for tablets","All requirements met place",Neutral,NULL,NULL,2082
6748,"amazon for tablets","It way better wish eBay",Positive,0.5,0.5,2082
6749,"amazon for tablets","Not working",Neutral,NULL,NULL,2082
6750,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6751,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6752,"amazon for tablets","I'm disappointed. I AR View, even though I Amazon Prime Android app. How I supposed try (like ads/videos keep asking prime day) I it!? And I get favorites come back bottom me? It used I stored shopping lists scroll bar across bottom... I accidentally got rid it...thinking obviously way get back I wanted it. But, I checked nada...",Negative,-0.234375,0.3125,2082
6753,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6754,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6755,"amazon for tablets","I think amount personalized setting stick account. Either Amazon IT constantly changing policies privacy notification settings get changed settings travel devices. Something wrong Amazon IT. I always find new spam notification block. I'm going block entire app. Amazon political charged treats workers poorly anyways, sort BS adds need drop them.",Negative,-0.127273,0.502146,2082
6756,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6757,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6758,"amazon for tablets","Good app, tablet experience often lacking phone experience. My biggest issue currently I cannot add items registry tablet. The add registry option missing. Please correct this.",Positive,0.166667,0.35,2082
6759,"amazon for tablets","Although I like Amazon, I kind hate app. The interface slow, buttons dropdowns seem always require tap actually function. The image galleries products load slowly, sometimes top page load top navbar app, cutting content. What mess.",Negative,-0.0638889,0.530556,2082
6760,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6761,"amazon for tablets","I've using Amazon 10 years, suddenly I'm allowed I live Australia. Ok, that's fine, I'll go somewhere else spend money company neglect customers.",Positive,0.263258,0.5,2082
6762,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6763,"amazon for tablets","This kept date functionality standard "Amazon" app, yet they've made Google Play settings non-"for tablets" even available happen tablet, tablet gets stuck reduced-functionality app.",Positive,0.2,0.2,2082
6764,"amazon for tablets","sucks. Amazon says I MUST Amazon Australia nothing supported. So I keep using ebay. Bye",Negative,-0.3,0.3,2082
6765,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6766,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6767,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6768,"amazon for tablets","great get awesome deals fishing supplies subscribe jiggin jordan insperation he's awesome subscribe youtube get 1 million subscribers please cool like fishing looking stuff underwater subscribe buddy caught 13 pound BASS cool.",Positive,0.558333,0.758333,2082
6769,"amazon for tablets","I love using find great deals buy things convenience. Drag drop simplicity saving items without forced place cart best.",Positive,0.38,0.384167,2082
6770,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6771,"amazon for tablets",nan,Neutral,NULL,NULL,2082
6772,"amazon for tablets","This way many quirky things make frustrating Google Pixel C tablet running Android 8.1 Oreo. When using search box, keyboard stays open pressing back try hide returns all's home screen. This makes searching requird. There horizontal scrolling product pages reason. Following related product links takes product, pressing back takes white screen I press back get there.",Positive,0.01,0.34,2082
6773,"american airlines",nan,Neutral,NULL,NULL,2457
6774,"american airlines","Frustrating use. Needs home button get basic information. For example, talking flight check person asks AA #, cannot look reason lets see current ticket info. I even sure look up... silly",Negative,-0.08,0.637778,2457
6775,"american airlines",nan,Neutral,NULL,NULL,2457
6776,"american airlines",nan,Neutral,NULL,NULL,2457
6777,"american airlines",nan,Neutral,NULL,NULL,2457
6778,"american airlines",nan,Neutral,NULL,NULL,2457
6779,"american airlines",nan,Neutral,NULL,NULL,2457
6780,"american airlines","**Update: It crashes opening. At least I get bogus info.** The first leg flight delayed due weather. While waiting deplane, said connecting flight departed. While I waiting rebook agent, came back said original flight delayed, would depart two minutes. Had falsely told already left, I would checked status would easily made it. Got destination hours late app.",Negative,-0.00740741,0.432407,2457
6781,"american airlines","You unable sign AAvantage. regardless putting 10 digit phone number, give error..."a valid phone number 10 digits." right wrong. I tried apple product samsung.",Negative,-0.238095,0.645238,2457
6782,"american airlines",nan,Neutral,NULL,NULL,2457
6783,"american airlines",nan,Neutral,NULL,NULL,2457
6784,"american airlines","I like I actually open I'm experiencing lag. The really needs include option book flights miles, however, like able offer.",Positive,0.233333,0.441667,2457
6785,"american airlines",nan,Neutral,NULL,NULL,2457
6786,"american airlines","This sorry! Why looking flight status, 99% time show aircraft type!? I go Flightstats gives much information! Come AA...step game! Go check Delta's United's apps! Far superior!!",Negative,-0.01125,0.7,2457
6787,"american airlines","The connection terrible nothing worked. I would suggest plane",Negative,-1,1,2457
6788,"american airlines",nan,Neutral,NULL,NULL,2457
6789,"american airlines","Crashes I try get boarding pass, entire reason I got first place. (Moto X4 Google fi)",Positive,0.125,0.479167,2457
6790,"american airlines",nan,Neutral,NULL,NULL,2457
6791,"american airlines",nan,Neutral,NULL,NULL,2457
6792,"american airlines","I run another terminal almost missing flight reflect gate change home screen boarding pass screen. I know terminal enter assume correct gate boarding screen. Do app!!! False information!!! Also help support system, still call flight taking I I report issue. And staff way report issues I ask I needed report bug.",Negative,-0.585938,0.325,2457
6793,"american airlines",nan,Neutral,NULL,NULL,2457
6794,"american airlines","Unreliable. Worked fine I boarded work free entertainment.",Positive,0.408333,0.65,2457
6795,"american airlines",nan,Neutral,NULL,NULL,2457
6796,"american airlines","I cannot free entertainment feature. I posting review plane. Why keep telling connect wifi, I already connected?",Positive,0.4,0.8,2457
6797,"american airlines","Crashing times. Hey American look united works",Neutral,NULL,NULL,2457
6798,"american airlines",nan,Neutral,NULL,NULL,2457
6799,"american airlines","The keeps crashing set selection part unable check in.",Negative,-0.5,0.5,2457
6800,"american airlines","Great happy path, check in, etc. Seat upgrade consistently fails. Credit card entry insists I love Alabama...I don't. Still buggy deeper features.",Positive,0.4,0.6625,2457
6801,"american airlines",nan,Neutral,NULL,NULL,2457
6802,"american airlines",nan,Neutral,NULL,NULL,2457
6803,"american airlines",nan,Neutral,NULL,NULL,2457
6804,"american airlines",nan,Neutral,NULL,NULL,2457
6805,"american airlines",nan,Neutral,NULL,NULL,2457
6806,"american airlines","Don't bother. The "free entertainment" never works, big waste time.",Positive,0.0666667,0.3,2457
6807,"american airlines","Continues crash launch. Useless upcoming flight.",Negative,-0.5,0.2,2457
6808,"american airlines","Keeps crashing me. Completely unusable.",Positive,0.1,0.4,2457
6809,"american airlines","After update boarding pass update like gate terminal change.It confuse gate home screen another boarding pass",Neutral,NULL,NULL,2457
6810,"american airlines",nan,Neutral,NULL,NULL,2457
6811,"american airlines","I changed return flight still shows old reservation.",Positive,0.1,0.2,2457
6812,"american airlines","HORRIBLE!!! Even flight delayed, always say time.....",Negative,-1,1,2457
6813,"american airlines",nan,Neutral,NULL,NULL,2457
6814,"american airlines",nan,Neutral,NULL,NULL,2457
6815,"american airlines",nan,Neutral,NULL,NULL,2457
6816,"american airlines","Note: anyone experiencing crash launch, uninstall reinstall see works. Woah, much welcome redesign! Looks slick intuitive playing minutes. Slightly delayed responsiveness querying. Will see stability time.",Positive,0.194444,0.480556,2457
6817,"american airlines","It working fine July 27 last flight. By today, July 29, I'm trying book new flight keeps telling update latest version although I already did. Does work!!!!",Positive,0.388258,0.480303,2457
6818,"american airlines","Latest version let check in. Had check online show checked plus wants authenticate repeatedly. Poor quality control released public....",Positive,0.075,0.416667,2457
6819,"american airlines","This used work, doesn't. I've called many times complain. They fix it. They say web-site instead. Delta's works quite well.",Positive,0.5,0.5,2457
6820,"american airlines",nan,Neutral,NULL,NULL,2457
6821,"american airlines","You unable sign AAvantage. regardless putting 10 digit phone number, give error..."a valid phone number 10 digits." right wrong. I tried apple product samsung.",Negative,-0.238095,0.645238,2457
6822,"american airlines","The works warning. If AA delayed. I taken trip AA atleast 2 lengthy delays trip. They pretty terrible getting want go say will.",Negative,-0.375,1,2457
6823,"american airlines",nan,Neutral,NULL,NULL,2457
6824,"american airlines","I like I actually open I'm experiencing lag. The really needs include option book flights miles, however, like able offer.",Positive,0.233333,0.441667,2457
6825,"american airlines","The latest update rendered useless. open. Tried uninstalling clearing cache. Not user issue since update.",Neutral,NULL,0.533333,2457
6826,"american airlines",nan,Neutral,NULL,NULL,2457
6827,"american airlines",nan,Neutral,NULL,NULL,2457
6828,"american airlines","Useless info flight delays. It never updates late flights changes. Frequent crashes.",Negative,-0.233333,0.366667,2457
6829,"american airlines","Crashes I try get boarding pass, entire reason I got first place. (Moto X4 Google fi)",Positive,0.125,0.479167,2457
6830,"american airlines","crashing constantly, can't rely using needed e.g. checkin, show boarding pass gate. Just useless high rate crashes",Negative,-0.113333,0.357778,2457
6831,"american airlines","Can't even used book award travel. Flight status really lousy ineffective. They long way go",Negative,-0.275,0.45,2457
6832,"american airlines","I run another terminal almost missing flight reflect gate change home screen boarding pass screen. I know terminal enter assume correct gate boarding screen. Do app!!! False information!!! Also help support system, still call flight taking I I report issue. And staff way report issues I ask I needed report bug.",Negative,-0.585938,0.325,2457
6833,"american airlines",nan,Neutral,NULL,NULL,2457
6834,"american airlines","Unreliable. Worked fine I boarded work free entertainment.",Positive,0.408333,0.65,2457
6835,"american airlines",nan,Neutral,NULL,NULL,2457
6836,"american airlines",nan,Neutral,NULL,NULL,2457
6837,"american airlines",nan,Neutral,NULL,NULL,2457
6838,"american airlines","Updated latest version. It keeps crashing opening App. Easier mobile site vs. itself.",Positive,0.5,0.9,2457
6839,"american airlines","The keeps crashing set selection part unable check in.",Negative,-0.5,0.5,2457
6840,"american airlines",nan,Neutral,NULL,NULL,2457
6841,"american airlines",nan,Neutral,NULL,NULL,2457
6842,"american airlines",nan,Neutral,NULL,NULL,2457
6843,"american airlines",nan,Neutral,NULL,NULL,2457
6844,"american airlines","When I needed most, kept closing reopen even restarting phone.",Positive,0.5,0.5,2457
6845,"american airlines","The crashes every time I open it. No I would definitely give stars bug fixed",Positive,0.0333333,0.4,2457
6846,"american airlines",nan,Neutral,NULL,NULL,2457
6847,"american airlines","Continues crash launch. Useless upcoming flight.",Negative,-0.5,0.2,2457
6848,"american airlines","Keeps crashing me. Completely unusable.",Positive,0.1,0.4,2457
6849,"american airlines","After update boarding pass update like gate terminal change.It confuse gate home screen another boarding pass",Neutral,NULL,NULL,2457
6850,"american airlines","Useless lack information flights, seat maps, standby list, etc",Negative,-0.5,0.2,2457
